,status,age,education,profession,device,account_balance,loan,mortgage,credit,positive,n_contact,l_call_duration,subscribed,p_campain,month,day
18441,married,40,doctoral,manager,cellular,0.09523761487324854,True,True,False,True,0.0,0.28571428571428575,False,False,7,23
18442,divorced,64,master,accountant,cellular,0.07852235930233732,False,False,False,True,0.0,0.5974025974025974,False,False,8,21
18443,married,34,bachelor,architect,cellular,0.07279256741079985,False,True,False,True,0.0,0.2077922077922078,False,False,7,9
18444,married,58,master,engineer,cellular,0.14720924836832072,False,True,False,True,0.0,0.5194805194805194,False,True,4,16
18445,divorced,43,master,scientist,unknown,0.0710675772462701,False,False,False,False,0.03225806451612903,0.32467532467532473,False,False,6,11
18446,single,31,bachelor,engineer,telephone,0.08065085593810212,False,True,False,True,0.016129032258064516,0.16883116883116883,False,False,5,14
18447,single,36,master,technician,unknown,0.07466887250204277,False,True,False,True,0.0,0.2337662337662338,False,False,5,8
18448,married,36,master,engineer,unknown,0.07459825886957663,False,True,False,True,0.016129032258064516,0.2337662337662338,False,False,5,9
18449,married,38,bachelor,self-employed,cellular,0.08088287215906226,False,True,False,True,0.016129032258064516,0.25974025974025977,False,False,2,5
18450,divorced,41,master,technician,telephone,0.12768962282232604,True,True,False,True,0.08064516129032258,0.29870129870129875,True,True,3,15
18451,married,48,bachelor,manager,unknown,0.12135457122393602,False,False,False,True,0.0,0.3896103896103896,False,False,6,18
18452,married,45,doctoral,retired,cellular,0.09527796552037204,False,False,False,True,0.016129032258064516,0.3506493506493507,False,False,8,13
18453,married,34,doctoral,manager,cellular,0.12616638589341378,False,False,False,True,0.0967741935483871,0.2077922077922078,False,True,1,29
18454,single,31,doctoral,architect,cellular,0.09111176120487033,False,True,False,True,0.0,0.16883116883116883,False,True,1,28
18455,married,49,master,scientist,cellular,0.07557676206232158,False,False,False,True,0.0,0.40259740259740256,False,True,8,7
18456,married,40,master,teacher,unknown,0.06969565524407098,False,True,False,False,0.0,0.28571428571428575,False,False,5,26
18457,single,35,doctoral,manager,cellular,0.07889560278822973,False,True,False,True,0.0,0.2207792207792208,False,True,6,1
18458,married,43,master,teacher,cellular,0.1304132915031625,False,True,False,True,0.0,0.32467532467532473,False,False,5,11
18459,married,34,master,engineer,cellular,0.09222140400076667,False,True,False,True,0.0,0.2077922077922078,False,False,5,15
18460,single,32,doctoral,scientist,cellular,0.0866631023595041,False,True,False,True,0.0,0.18181818181818182,False,True,11,9
18461,divorced,36,doctoral,manager,cellular,0.07366010632395519,True,False,False,True,0.016129032258064516,0.2337662337662338,False,False,7,21
18462,married,41,doctoral,manager,cellular,0.07368028164751693,False,False,False,True,0.0,0.29870129870129875,False,False,11,18
18463,married,52,master,manager,cellular,0.07584912893040523,False,False,False,True,0.0,0.44155844155844154,True,True,10,21
18464,married,33,master,scientist,cellular,0.07418466473656073,False,True,False,True,0.0,0.19480519480519481,False,False,7,7
18465,single,30,doctoral,retired,cellular,0.07555658673875984,False,True,False,True,0.016129032258064516,0.15584415584415584,False,True,5,14
18466,married,83,bachelor,accountant,telephone,0.07666622953465617,False,False,False,True,0.0,0.8441558441558441,False,False,2,2
18467,married,42,doctoral,manager,unknown,0.07519343091464831,False,True,False,True,0.0,0.31168831168831174,False,False,5,7
18468,married,33,doctoral,manager,cellular,0.08898326456910555,False,True,False,True,0.04838709677419355,0.19480519480519481,False,False,11,20
18469,married,32,doctoral,manager,cellular,0.12645892808505918,False,False,False,True,0.03225806451612903,0.18181818181818182,False,False,8,26
18470,single,27,master,scientist,cellular,0.10444765007918816,True,False,False,True,0.016129032258064516,0.11688311688311687,False,False,7,25
18471,divorced,34,master,engineer,telephone,0.08081225852659613,True,False,False,True,0.0,0.2077922077922078,False,False,10,20
18472,married,37,master,engineer,cellular,0.07189476551230191,False,True,False,False,0.016129032258064516,0.24675324675324678,False,True,5,18
18473,married,57,doctoral,retired,unknown,0.07280265507258074,True,True,False,True,0.016129032258064516,0.5064935064935066,False,False,6,20
18474,married,34,doctoral,student,cellular,0.07368028164751693,False,True,False,True,0.08064516129032258,0.2077922077922078,False,False,7,28
18475,married,42,bachelor,student,unknown,0.10585992272851077,False,True,False,True,0.0,0.31168831168831174,False,False,5,14
18476,married,56,master,scientist,cellular,0.07520351857642918,True,True,False,True,0.016129032258064516,0.4935064935064935,False,True,5,7
18477,single,54,doctoral,manager,unknown,0.08609819329977506,True,True,False,True,0.04838709677419355,0.4675324675324675,False,False,5,26
18478,married,55,bachelor,accountant,unknown,0.07282283039614248,False,False,False,True,0.04838709677419355,0.4805194805194805,False,False,6,27
18479,married,31,master,scientist,cellular,0.133621167949481,False,False,False,True,0.0,0.16883116883116883,False,False,8,4
18480,single,34,master,technician,unknown,0.08715739778676701,True,True,False,True,0.16129032258064518,0.2077922077922078,False,False,5,20
18481,married,36,master,scientist,cellular,0.07622237241629763,True,True,False,True,0.0,0.2337662337662338,False,False,11,19
18482,married,38,master,manager,cellular,0.16682975053212418,False,False,False,True,0.03225806451612903,0.25974025974025977,False,False,5,15
18483,married,50,master,scientist,telephone,0.07664605421109442,False,False,False,True,0.04838709677419355,0.41558441558441556,False,False,8,7
18484,married,40,doctoral,scientist,cellular,0.08375785576661186,False,False,False,True,0.03225806451612903,0.28571428571428575,False,False,8,22
18485,married,52,master,scientist,cellular,0.0817806740575602,False,False,False,True,0.0,0.44155844155844154,False,False,8,5
18486,married,36,doctoral,scientist,cellular,0.07709999899123383,False,False,False,True,0.016129032258064516,0.2337662337662338,False,False,8,22
18487,married,47,bachelor,student,unknown,0.09603454015393773,False,False,False,True,0.0,0.3766233766233767,False,False,6,20
18488,married,34,bachelor,teacher,cellular,0.07308510960244526,True,False,False,True,0.03225806451612903,0.2077922077922078,False,False,7,9
18489,single,56,bachelor,scientist,telephone,0.07412413876587547,False,True,False,True,0.016129032258064516,0.4935064935064935,False,True,2,6
18490,married,34,master,technician,cellular,0.07312546024956876,False,False,False,True,0.08064516129032258,0.2077922077922078,False,False,8,22
18491,single,38,master,engineer,unknown,0.0733171258234054,False,True,False,True,0.0,0.25974025974025977,False,False,5,9
18492,married,49,bachelor,engineer,telephone,0.09382534222392593,False,False,False,True,0.04838709677419355,0.40259740259740256,False,False,8,7
18493,single,32,doctoral,manager,cellular,0.07675701849068406,True,True,False,True,0.03225806451612903,0.18181818181818182,False,False,5,15
18494,married,51,master,technician,unknown,0.08565433618141652,False,True,False,True,0.03225806451612903,0.42857142857142855,False,False,6,2
18495,single,30,doctoral,manager,cellular,0.0973862868325751,False,False,False,True,0.0,0.15584415584415584,False,False,11,19
18496,single,34,master,scientist,cellular,0.07787674894836127,False,False,False,True,0.016129032258064516,0.2077922077922078,False,False,8,22
18497,single,31,doctoral,manager,unknown,0.07733201521219397,False,True,False,True,0.016129032258064516,0.16883116883116883,False,False,6,9
18498,married,32,master,scientist,cellular,0.10296476379739941,False,True,False,True,0.016129032258064516,0.18181818181818182,False,True,2,5
18499,married,88,bachelor,accountant,telephone,0.07868376189083133,False,False,False,True,0.0,0.9090909090909092,False,False,9,3
18500,single,32,master,engineer,cellular,0.08318285904510195,True,True,False,True,0.0,0.18181818181818182,False,True,5,6
18501,divorced,44,master,technician,cellular,0.10002925421916456,False,True,False,True,0.0,0.3376623376623377,True,False,5,14
18502,married,36,master,scientist,cellular,0.08786353411142832,False,False,False,True,0.016129032258064516,0.2337662337662338,False,False,8,12
18503,divorced,32,master,engineer,cellular,0.10028144576368644,False,False,False,True,0.016129032258064516,0.18181818181818182,False,False,5,5
18504,married,51,doctoral,manager,cellular,0.07280265507258074,False,True,False,True,0.0,0.42857142857142855,False,True,5,15
18505,married,56,doctoral,scientist,unknown,0.08244645973509801,False,False,False,True,0.016129032258064516,0.4935064935064935,False,False,6,20
18506,married,55,master,scientist,cellular,0.08147804420413393,True,True,False,True,0.04838709677419355,0.4805194805194805,False,False,2,5
18507,married,34,bachelor,manager,unknown,0.09119246249911733,False,True,False,True,0.11290322580645161,0.2077922077922078,False,False,6,17
18508,married,36,doctoral,scientist,cellular,0.07285309338148512,False,True,False,True,0.0,0.2337662337662338,False,True,1,27
18509,married,52,master,scientist,cellular,0.07585921659218611,False,True,False,True,0.0,0.44155844155844154,False,True,5,8
18510,married,35,bachelor,engineer,unknown,0.07552632375341721,False,True,False,True,0.0,0.2207792207792208,False,False,6,4
18511,single,31,doctoral,scientist,cellular,0.19728440144858825,False,True,False,True,0.03225806451612903,0.16883116883116883,True,False,11,20
18512,married,43,master,engineer,unknown,0.07222765835107081,False,True,False,False,0.04838709677419355,0.32467532467532473,False,False,5,12
18513,divorced,36,master,scientist,cellular,0.09843540365778618,False,True,False,True,0.0,0.2337662337662338,True,True,6,8
18514,married,35,doctoral,manager,cellular,0.07866358656726959,False,True,False,True,0.016129032258064516,0.2207792207792208,False,False,11,18
18515,married,37,master,engineer,cellular,0.07494123937012641,False,False,False,True,0.08064516129032258,0.24675324675324678,False,False,7,25
18516,married,40,bachelor,engineer,cellular,0.07689824575561632,False,True,False,True,0.03225806451612903,0.28571428571428575,False,True,2,6
18517,single,29,doctoral,scientist,unknown,0.09907092634998135,False,True,False,True,0.0,0.14285714285714285,False,False,6,3
18518,single,37,doctoral,student,unknown,0.07535483350314232,False,True,False,True,0.016129032258064516,0.24675324675324678,False,False,6,5
18519,married,58,master,architect,unknown,0.11674450979007578,False,False,False,True,0.0,0.5194805194805194,False,False,6,11
18520,divorced,55,master,scientist,cellular,0.07905700537672374,False,True,False,True,0.04838709677419355,0.4805194805194805,False,False,8,6
18521,single,32,doctoral,manager,cellular,0.07280265507258074,False,False,False,True,0.0,0.18181818181818182,False,True,7,7
18522,married,46,master,scientist,unknown,0.08706660883073913,False,True,False,True,0.016129032258064516,0.3636363636363637,False,False,5,7
18523,married,59,bachelor,accountant,cellular,0.07330703816162452,False,False,False,True,0.06451612903225806,0.5324675324675325,False,False,8,21
18524,single,33,master,scientist,cellular,0.08115523902714591,False,True,False,True,0.04838709677419355,0.19480519480519481,False,False,7,22
18525,married,29,master,technician,unknown,0.07729166456507047,False,True,False,True,0.016129032258064516,0.14285714285714285,False,False,5,26
18526,single,26,bachelor,architect,cellular,0.06367332116088813,True,True,True,False,0.0,0.10389610389610388,False,False,7,21
18527,single,27,master,technician,cellular,0.07512281728218217,False,False,False,True,0.0,0.11688311688311687,False,True,2,12
18528,married,55,master,scientist,unknown,0.07280265507258074,False,False,False,True,0.03225806451612903,0.4805194805194805,False,False,5,6
18529,single,18,master,unemployed,cellular,0.07421492772190336,False,False,False,True,0.016129032258064516,0.0,False,True,11,4
18530,married,37,doctoral,manager,cellular,0.07385177189779182,False,False,False,True,0.016129032258064516,0.24675324675324678,False,False,8,19
18531,single,34,doctoral,scientist,cellular,0.07354914204436555,False,False,False,True,0.04838709677419355,0.2077922077922078,False,False,8,19
18532,married,53,master,accountant,unknown,0.07256055118983971,False,False,False,False,0.12903225806451613,0.45454545454545453,False,False,5,13
18533,divorced,55,master,technician,cellular,0.07430571667793123,False,False,False,True,0.0967741935483871,0.4805194805194805,False,True,11,20
18534,single,27,doctoral,unemployed,cellular,0.12492560349436606,False,False,False,True,0.0,0.11688311688311687,False,True,2,22
18535,divorced,31,master,retired,telephone,0.07354914204436555,False,False,False,True,0.06451612903225806,0.16883116883116883,False,False,11,21
18536,single,28,master,scientist,unknown,0.08566442384319739,False,True,False,True,0.0,0.12987012987012986,False,False,5,28
18537,divorced,52,doctoral,manager,cellular,0.07338773945587153,False,False,False,True,0.03225806451612903,0.44155844155844154,False,False,8,5
18538,married,42,doctoral,scientist,cellular,0.07967235274535717,False,False,False,True,0.0,0.31168831168831174,True,True,4,30
18539,married,53,bachelor,engineer,unknown,0.13077644732727403,False,True,False,True,0.11290322580645161,0.45454545454545453,False,False,5,12
